label,rssi,mean_amp,shannon_entropy,normalized_entropy,renyi_entropy_alpha_0.5,renyi_entropy_alpha_1,renyi_entropy_alpha_2,renyi_entropy_alpha_3,tsallis_entropy_q_0.5,tsallis_entropy_q_1.5,tsallis_entropy_q_2,sample_entropy,approximate_entropy,permutation_entropy,svd_entropy,fractal_dimension,lz_complexity
0,-88,9.9578125,5.473959953610066,0.9123266589350111,5.630283491433739,5.473959953610066,5.075259886875017,4.599454297048637,12.075766100103866,1.6804851759313375,0.9703394024374646,0.42596253061326655,0.45112412012833625,-1.6743310423506184e-06,3.324427043978909,0,0.171875
0,-87,10.1984375,5.510870777939618,0.9184784629899364,5.653763134876287,5.510870777939618,5.121772211143482,4.645416676757462,12.190773896847194,1.6853031003881953,0.9712804380251574,0.8962161551521589,0.6712683523643466,-1.6743310423506184e-06,3.689621139572473,0,0.203125
0,-89,9.642187500000002,5.398126586815323,0.8996877644692205,5.580147489954528,5.398126586815323,4.9884057611492905,4.524163497057124,11.833300787661695,1.6708111381007993,0.9684988470803216,0.5093482565081101,0.5319350174350266,-1.6743310423506184e-06,3.5685763053842434,0,0.1875
0,-75,21.1109375,5.609977094354441,0.9349961823924069,5.699817657002658,5.609977094354441,5.372996337490333,5.048549659334242,12.41909415434533,1.7030482967630323,0.9758704658317798,0.504676820188508,0.4791330840339625,-1.6743310423506184e-06,3.493064781779683,0,0.171875
0,-79,19.860937500000002,5.548137013019737,0.9246895021699562,5.669001773394239,5.548137013019737,5.261540567157473,4.920132451430731,12.265918033771358,1.6936660737939788,0.973932354522651,0.5469588950576753,0.47227527762661614,-1.6743310423506184e-06,3.885513039071329,0,0.171875
0,-79,16.9453125,5.514655122259507,0.9191091870432512,5.654712135618915,5.514655122259507,5.14822231544988,4.702618431035835,12.195441990717935,1.6866192573854872,0.971802197961647,0.7184222928411198,0.598394507993584,-1.6743310423506184e-06,3.8478760628047852,0,0.1875
0,-77,20.071875,5.583171019957341,0.9305285033262235,5.6865418515999036,5.583171019957341,5.315255798428288,4.962294349892122,12.352903654553359,1.698735997268797,0.9748851101310374,0.25915286952123506,0.2740234874379115,-1.6743310423506184e-06,3.4991836736444997,0,0.171875
0,-76,18.5890625,5.627941422938974,0.9379902371564958,5.711323842520987,5.627941422938974,5.3699766210970346,4.982145575339114,12.476708560499482,1.704528004381613,0.9758199051239327,0.18615120459483037,0.22264483533258517,-1.6743310423506184e-06,3.595778649497018,0,0.171875
0,-81,17.143749999999997,5.490048889462784,0.9150081482437974,5.637915045059995,5.490048889462784,5.132621802677471,4.7101429889315325,12.11304430465949,1.684017256185666,0.9714956169731135,0.4890462332383315,0.47803198280695103,-1.6743310423506184e-06,3.820048564091452,0,0.171875
0,-84,17.2640625,5.525886136325273,0.9209810227208788,5.656825180312604,5.525886136325273,5.182595919153556,4.7458484438277635,12.205841483578261,1.6891254143315593,0.9724661209630564,0.6169341667705291,0.5523915168221585,-1.6743310423506184e-06,3.723865949756509,0,0.171875
